dataset_name,target_value,depth,Apriori_DP (PS)-real_time_taken,Apriori_DP (PS)-failed,Apriori_DP (PS)-sgs_evaluated,Apriori_DP (PS)-sgs_eval_interesting,Apriori_DP (PS)-sgs_quality_interesting,Apriori_DP (PS)-sgs_top_k_interesting,Apriori_DP (PS)-e_est,Apriori_DP (PS)-ei_est,Apriori_DP (PS)-time_to_est,Apriori_DP (PS)-sdfastest-esgs,Apriori_DP (PS)-ub
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,2,1.041731357574463,0,325,275,132,124,325.0,275.0,1.1057403087615967,2425,326
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,3,2.103663921356201,0,1575,1446,743,224,1575.0,1522.9166666666667,1.6052639484405518,4325,2626
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,5,5.289579629898071,0,5443,4344,2684,238,7077.083333333333,4907.552083333333,2.134587049484253,6429,68406
satimage,5,2,0.2608470916748047,0,10014,431,3233,422,10014.0,419.475,0.24974918365478516,14144,10441
satimage,5,3,0.318793773651123,0,11769,1333,4988,501,10891.333333333334,2068.0,0.21720385551452637,14768,497785
satimage,5,5,0.5441703796386719,0,16520,5265,9739,511,13379.160833333333,15824.2390625,0.23189544677734375,15512,498685189
turkiye,11,2,0.2827177047729492,0,11781,1873,4926,459,11781.0,1941.1875,0.22191905975341797,15353,11782
turkiye,11,3,0.8424789905548096,0,26800,13580,15366,589,28878.325,16870.48125,0.26279520988464355,18341,597058
turkiye,11,5,126.76841187477112,0,460499,444774,345892,680,461392.5375,444436.471875,0.3034498691558838,21110,676590838
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,2,1.6700892448425293,0,1039,166,377,139,1039.0,210.9375,1.5918447971343994,4449,1226
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,3,1.649376392364502,0,1039,166,377,139,4663.25,454.21875,2.047130823135376,6572,19650
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,5,1.6746573448181152,0,1039,166,377,139,3677.25,423.9375,2.05708384513855,6479,2138410
auto2, class2,2,12.061130046844482,0,304590,303024,151921,713,304590.0,303673.5,1.3199191093444824,78680,304591
oil_spill,2,2,0.2926070690155029,0,17025,587,7016,350,17025.0,1049.95,0.2506101131439209,18489,17956
oil_spill,2,3,0.3128032684326172,0,18205,923,8195,469,17890.82222222222,1953.4666666666667,0.2360985279083252,19781,1125370
oil_spill,2,5,0.3258805274963379,0,18789,1373,8779,510,18906.604444444445,15329.73,0.241652250289917,20212,1957925908
DryBeans,HOROZ,2,0.08284592628479,0,1717,159,507,261,1717.0,192.85,0.10745978355407715,5764,2081
DryBeans,HOROZ,3,0.0967352390289306,0,2054,231,844,384,1781.7666666666667,267.525,0.1154789924621582,6249,43745
DryBeans,HOROZ,5,0.0974547863006591,0,2166,312,956,437,1758.6633333333334,386.95666666666665,0.11885571479797363,6320,8303633
spectf_heart,0,2,0.2372546195983886,0,15054,874,7395,484,15054.0,1346.15625,0.18967700004577637,17376,15577
spectf_heart,0,3,0.2771658897399902,0,17221,912,9562,506,18404.91388888889,1513.75,0.210235595703125,18690,908777
spectf_heart,0,5,0.2791202068328857,0,17229,915,9570,509,18291.983333333334,1327.0541666666666,0.21315932273864746,18701,1368442637
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,2,32.00249528884888,0,301,251,182,131,301.0,250.28571428571428,35.76817274093628,1428,326
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,3,64.10010504722595,0,1356,436,990,181,1355.9333333333334,757.4666666666667,37.36717391014099,1577,2626
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,5,64.08333373069763,0,1356,436,990,181,3671.1739130434785,1546.8695652173913,37.08422899246216,1549,68406
planning,2,2,0.0235452651977539,0,1176,703,494,215,1176.0,714.0,1.5536932945251465,4748,1177
planning,2,3,0.0851919651031494,0,4927,1714,3275,237,6813.866666666667,1631.5,0.08262467384338379,7654,18473
planning,2,5,0.1376349925994873,0,6118,2816,4453,237,8536.093333333334,3194.465,0.09104275703430176,8408,1925357
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,2,0.0053226947784423,0,7,5,4,4,7.0,5.0625,0.0063457489013671875,204,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,3,0.0051467418670654,0,7,5,4,4,7.0,5.175,0.006508588790893555,204,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,5,0.0053141117095947,0,7,5,4,4,7.0,4.96875,0.0064105987548828125,204,11
trains,west,2,0.0302491188049316,0,1676,1132,776,0,1676.0,1088.34375,0.05327415466308594,5680,3241
trains,west,3,0.2419013977050781,0,13047,12118,9734,0,15806.616666666667,12717.53125,0.0912938117980957,9448,85401
trains,west,5,125.14735555648804,0,452288,451293,417045,0,357024.4025,421683.93375,0.13907670974731445,14524,25706997
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,2,1.8239707946777344,0,80200,4198,40530,191,80200.0,7840.0,0.6213555335998535,40300,80201
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,3,2.221649408340454,0,82680,4198,42740,191,157280.0,7445.0,0.6901018619537354,44105,10667001
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,5,2.2073397636413574,0,82680,4198,42740,191,138055.55555555556,6470.0,0.6860702037811279,43726,84280006981
appendicitis,1,2,0.0111122131347656,0,379,193,105,34,379.0,199.63125,0.0314178466796875,2628,407
appendicitis,1,3,0.0181667804718017,0,852,545,422,64,993.85,552.43125,0.03874945640563965,3723,3683
appendicitis,1,5,0.0352101325988769,0,1512,1205,1068,84,1478.97625,1072.74375,0.04729866981506348,4512,122438
mc2,2,2,0.1307053565979004,0,9870,574,3916,353,9870.0,750.75,0.13860630989074707,14040,9871
mc2,2,3,0.2087228298187255,0,13071,2525,7066,481,11999.555555555555,3903.9583333333335,0.1586287021636963,14892,457451
mc2,2,5,0.8213045597076416,0,28142,14206,22108,541,21410.355555555554,44585.8,0.16887784004211426,16065,432752594
breast_cancer_wis_ori,M,2,0.1084349155426025,0,7141,206,2887,327,7141.0,310.14375,0.1387767791748047,11920,7261
breast_cancer_wis_ori,M,3,0.1124391555786132,0,7426,257,3172,405,7144.966666666666,662.4333333333333,0.1471390724182129,12416,288101
breast_cancer_wis_ori,M,5,0.1123757362365722,0,7479,298,3225,449,7141.0,549.33375,0.14559555053710938,12447,199080695
urban,shadow ,2,1.8714401721954343,0,113163,853,63176,539,113163.0,712.5,0.5764555931091309,47988,173167
urban,shadow ,3,1.9229915142059328,0,116439,3633,66452,760,113163.0,5581.25,0.618511438369751,48434,33883403
urban,shadow ,5,8.747856140136719,0,200775,87969,150788,1013,128838.0,269409.1145833333,0.6333370208740234,49071,580802256770
parkinsons,0,2,0.0548858642578125,0,3658,255,1462,294,3658.0,341.59375,0.09950876235961914,8488,3917
parkinsons,0,3,0.0633342266082763,0,4208,402,2012,378,4166.583333333333,751.71875,0.09996390342712402,9154,113653
parkinsons,0,5,0.0654215812683105,0,4382,487,2186,416,4135.156944444444,2436.648958333333,0.10603094100952148,9670,41621295
haberman,2,2,0.0067651271820068,0,66,51,29,28,66.0,50.66875,0.013917922973632812,1011,67
haberman,2,3,0.0068542957305908,0,114,87,53,29,114.33888888888889,86.18958333333333,0.02026987075805664,1639,232
haberman,2,5,0.0068814754486083,0,114,87,53,29,115.34722222222223,90.65833333333333,0.02001786231994629,1643,232
pitt1_3,LONG,2,0.0110440254211425,0,234,161,103,37,234.0,161.83125,0.022742271423339844,2024,301
pitt1_3,LONG,3,0.0158469676971435,0,679,554,397,50,758.7083333333334,510.5625,0.03453850746154785,3257,2325
pitt1_3,LONG,5,0.0417854785919189,0,1625,1478,1204,51,1667.6875,1388.9553125,0.04632878303527832,4335,55455
NormalDist_Random-Synthetic__2_8_5616_,0,2,0.0274527072906494,0,741,582,315,206,741.0,583.0625,0.055632829666137695,3738,742
NormalDist_Random-Synthetic__2_8_5616_,0,3,0.11788010597229,0,5198,2600,2575,309,5546.733333333334,3504.1541666666667,0.09364581108093262,6509,9178
NormalDist_Random-Synthetic__2_8_5616_,0,5,0.4451773166656494,0,12635,4442,6875,323,16314.566388888888,7206.517916666667,0.11342453956604004,8123,584935
musk,2,2,4.083249092102051,0,161787,1617,85183,602,161787.0,5072.95,0.8612625598907471,57459,288421
musk,2,3,4.320537567138672,0,169306,4479,92701,673,175658.82222222222,27242.7,0.9718101024627686,59151,72874880
musk,2,5,6.562150716781616,0,200158,32417,123553,683,164942.8711111111,193400.74583333332,0.9811522960662842,59000,2085336669032
car,good,2,0.0085625648498535,0,126,104,101,101,126.0,105.0,0.03817486763000488,1421,232
car,good,3,0.0131285190582275,0,391,220,360,206,376.4583333333333,218.28125,0.039988040924072266,2460,1562
car,good,5,0.0148932933807373,0,453,235,422,221,368.22083333333336,185.1328125,0.044631004333496094,2670,27896
libras,4,2,0.3745474815368652,0,24450,626,15988,507,24450.0,889.625,0.25618910789489746,22260,64981
libras,4,3,0.4108695983886719,0,27115,1566,18653,699,26090.222222222223,4570.5,0.2995638847351074,23033,7776301
libras,4,5,0.8198275566101074,0,38278,12729,29816,923,56986.288888888885,79971.5125,0.307589054107666,23771,49698365683
monks2,1,2,0.0079936981201171,0,153,136,91,91,153.0,135.3625,0.025115966796875,1617,154
monks2,1,3,0.0152006149291992,0,592,457,321,216,591.7888888888889,514.2854166666667,0.03981757164001465,2913,834
monks2,1,5,0.0244176387786865,0,983,561,654,221,1235.5245833333333,674.5883333333334,0.050786495208740234,3890,9402
onehund_tex,Acer Capillipes,2,0.1593515872955322,0,8449,859,4890,352,8449.0,952.9875,0.17325496673583984,12993,18722
onehund_tex,Acer Capillipes,3,0.3361818790435791,0,16421,3620,12842,590,13208.383333333333,7444.10625,0.1991102695465088,14232,1198338
onehund_tex,Acer Capillipes,5,1.560364007949829,0,46860,23969,43260,932,100324.95,219538.05875,0.21890783309936523,15587,2175230626
grammatical_b3,0,2,0.5857083797454834,0,30116,1946,29513,556,30116.0,1735.2,0.4217720031738281,25196,715807
grammatical_b3,0,3,1.0944228172302246,0,55784,18825,55181,650,60685.51111111111,39850.85625,0.6620573997497559,27162,285130587
grammatical_b3,0,5,196.20353436470032,0,661157,567616,660554,699,1376013.4366666668,2741106.2096875,0.699906587600708,29770,20307799058106
volcanoes-a4,5,2,0.0064544677734375,0,78,46,18,18,78.0,46.425,0.022650480270385742,1112,79
volcanoes-a4,5,3,0.0072066783905029,0,106,65,37,37,108.5,59.9,0.0213925838470459,1548,299
volcanoes-a4,5,5,0.007056713104248,0,106,65,37,37,111.1,64.075,0.02156996726989746,1584,299
chronic_kidney_disease,ckd,2,0.0397570133209228,0,2489,190,1230,269,2489.0,220.5,0.07279181480407715,6974,2776
chronic_kidney_disease,ckd,3,0.0459311008453369,0,2845,252,1579,373,2614.6111111111113,359.4791666666667,0.08237051963806152,7408,67600
chronic_kidney_disease,ckd,5,0.0474574565887451,0,2911,298,1645,415,2524.3305555555557,859.38125,0.09008383750915527,8137,17326990
PopularKids,2,2,0.0166780948638916,0,741,417,294,175,741.0,419.1875,0.04317450523376465,3738,742
PopularKids,2,3,0.0477149486541748,0,2630,890,1461,283,2653.2444444444445,1284.2416666666668,0.06314659118652344,5552,9178
PopularKids,2,5,0.0659294128417968,0,3243,1309,2025,327,3105.951111111111,2087.371666666667,0.06914186477661133,6034,584935
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,2,0.6632828712463379,0,5050,4600,2350,341,5050.0,4600.0,0.4967353343963623,10000,5051
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,3,11.25713872909546,0,125050,5662,64694,341,125050.0,14668.75,0.8076956272125244,18900,166751
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,5,11.238178253173828,0,125050,5662,64694,341,130575.0,11143.75,0.8548269271850586,20207,79375496
yeast,ME1,2,0.0100994110107421,0,181,132,78,78,181.0,129.9375,0.03644227981567383,1728,407
yeast,ME1,3,0.0168209075927734,0,551,207,359,205,275.05,163.4625,0.03522443771362305,2298,3683
yeast,ME1,5,0.0197899341583251,0,661,274,469,275,284.385,172.8225,0.039991140365600586,2522,122438
auto8,class9,2,78.12483763694763,0,5391008,84245,2818138,933,5391008.0,392749.39375,3.652743101119995,331805,6499816
auto8,class9,3,283.2409281730652,0,9253009,211497,6423476,1133,13033631.372222222,4119829.8604166666,5.611306428909302,346773,7808448026
analcatdata_dmft,1,2,0.0091211795806884,0,231,137,67,54,231.0,128.3625,0.0369420051574707,2021,232
analcatdata_dmft,1,3,0.0132384300231933,0,483,335,191,103,457.56666666666666,317.975,0.03436684608459473,2997,1562
analcatdata_dmft,1,5,0.0161323547363281,0,586,416,266,109,565.7020833333333,414.6296875,0.039150238037109375,3397,7547
pc2,2,2,0.128187894821167,0,3932,448,1365,388,3932.0,581.9,0.13121819496154785,8804,5461
pc2,2,3,0.2102656364440918,0,6699,2414,4097,599,6413.6,3344.9166666666665,0.14812278747558594,9750,187565
pc2,2,5,3.4858829975128174,0,49100,44815,46462,997,40720.277777777774,64709.58083333333,0.16573882102966309,10769,96748211
scene,2,2,10.261924505233765,0,546676,3421,343267,673,546676.0,8151.0,1.3490028381347656,105586,703892
scene,2,3,10.669162511825562,0,552503,4740,349094,872,563024.4444444445,23279.552083333332,1.587059736251831,107066,278038132
scene,2,5,10.617347717285156,0,554060,5407,350651,1119,557533.55,99207.51041666667,1.6190505027770996,107623,19472206229484
first,1,2,0.451077938079834,0,15936,2293,7199,458,15936.0,2309.55,0.29939723014831543,17883,16837
first,1,3,1.073109149932861,0,33186,4280,22745,808,23129.17777777778,9259.3375,0.31124258041381836,19994,1021568
first,1,5,1.5577147006988523,0,42548,7386,31493,1135,121946.07555555555,398867.684375,0.35573410987854004,23670,1664856104
ecoli,om,2,0.0078070163726806,0,129,93,66,58,129.0,93.5625,0.024126529693603516,1424,301
ecoli,om,3,0.0110671520233154,0,331,172,238,142,269.9583333333333,194.625,0.030546903610229492,2160,2325
ecoli,om,5,0.0132601261138916,0,440,251,347,187,252.97916666666666,171.203125,0.03492140769958496,2423,55455
grammatical_a7,1,2,0.4152843952178955,0,18763,3019,18024,737,18763.0,2577.95,0.3643379211425781,19885,702706
grammatical_a7,1,3,1.8612217903137207,0,85707,62924,84968,1006,83914.4,73732.03333333333,0.6128280162811279,23198,277335426
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,2,40.98474407196045,0,51432,23120,24768,409,51432.0,26244.0,13.844611883163452,32292,77029
parkinson_speech,0,2,0.2145271301269531,0,5358,633,2974,226,5358.0,1289.43125,0.3058168888092041,10305,5566
parkinson_speech,0,3,0.1343750953674316,0,6738,843,4136,300,10517.441666666668,2596.672916666667,0.16326045989990234,12724,193026
parkinson_speech,0,5,0.1329081058502197,0,6929,1004,4319,319,7906.792222222222,2087.6061458333334,0.16766905784606934,12994,101533902
grammatical_b9,1,2,1.139939546585083,0,34857,2434,34185,434,34857.0,2929.875,0.43951916694641113,27087,705079
grammatical_b9,1,3,1.1530272960662842,0,52254,10101,51578,484,59122.22222222222,16545.75,0.6999804973602295,29474,278742024
grammatical_b9,1,5,11.50380039215088,0,107038,62206,106361,493,136916.02777777778,153592.21041666667,0.7142143249511719,30811,19554505869096
climate,0,2,0.0557210445404052,0,3160,427,1436,306,3160.0,588.55,0.1128394603729248,7879,3161
climate,0,3,0.0719406604766845,0,3942,495,2216,341,4968.441666666667,850.4020833333333,0.11567378044128418,9629,82240
climate,0,5,0.0726146697998046,0,3946,497,2220,341,4553.9111111111115,638.7479166666667,0.1129150390625,9267,24122256
isolet,14,2,14.763278007507324,0,483964,6603,473985,1047,483964.0,15902.2625,1.9082000255584717,100393,2630072
isolet,14,3,20.86164426803589,0,626522,86353,609298,1383,556080.9888888889,536229.2833333333,2.7597618103027344,103550,2009376538
auto7_3,class3,2,0.0193243026733398,0,780,610,341,227,780.0,616.2,0.10159158706665039,3839,781
auto7_3,class3,3,0.0947768688201904,0,5595,1373,2964,360,5279.083333333333,1737.125,0.07643675804138184,6491,9920
auto7_3,class3,5,0.1265325546264648,0,6341,1753,3648,385,8211.84,3096.275,0.08867001533508301,7643,667928
volcanoes-d3,3,2,0.0104806423187255,0,78,55,17,17,78.0,55.05,0.019527435302734375,1112,79
volcanoes-d3,3,3,0.0117900371551513,0,125,87,35,35,132.8,88.775,0.0285794734954834,1743,299
volcanoes-d3,3,5,0.0118520259857177,0,125,87,35,35,132.23333333333332,85.525,0.02843928337097168,1722,299
Diabetic,0,2,0.0456831455230712,0,2080,760,974,281,2080.0,996.4,0.07988095283508301,6364,2081
Diabetic,0,3,0.122920274734497,0,6067,1818,4341,381,3579.733333333333,1725.0666666666666,0.10229682922363281,8127,43745
Diabetic,0,5,0.2486758232116699,0,9439,4614,7288,451,11450.15111111111,11238.586666666666,0.13124656677246094,10239,8303633
ar4,2,2,0.0660643577575683,0,4671,343,1887,241,4671.0,366.0,0.09951519966125488,9611,6217
ar4,2,3,0.0879015922546386,0,6229,1321,3445,359,6130.2,2273.0,0.1144857406616211,10619,228032
ar4,2,5,0.4851548671722412,0,16446,11523,13662,424,12720.333333333334,23831.63,0.12392902374267578,11460,134381744
auto5, class3,2,1.8014583587646484,0,113050,4460,52591,616,113050.0,12501.40625,0.5178587436676025,47875,113051
auto5, class3,3,2.5594518184661865,0,138419,5508,77191,666,137000.55555555556,13252.5,0.6005268096923828,52417,17862376
auto5, class3,5,2.594781875610352,0,138629,5536,77401,668,273478.4791666667,24009.9140625,0.6359167098999023,54223,199406679696
Chess_King-Rookvs.King-Pawn__UCI_,nowin,2,0.0691728591918945,0,2629,1173,1390,394,2629.0,1215.0,0.1075279712677002,7173,2702
Chess_King-Rookvs.King-Pawn__UCI_,nowin,3,0.438887357711792,0,17110,8141,9607,635,15645.2,12423.3,0.1436595916748047,10206,64898
Chess_King-Rookvs.King-Pawn__UCI_,nowin,5,12.087820768356323,0,128480,80274,77511,982,270942.38,336028.305,0.1804053783416748,13093,16173662
bankruptcy,1,2,0.0075194835662841,0,173,113,89,11,173.0,111.7125,0.01955556869506836,1720,211
bankruptcy,1,3,0.0108733177185058,0,396,268,240,11,481.9,305.6625,0.02872157096862793,2733,1351
bankruptcy,1,5,0.0139939785003662,0,517,385,356,11,487.43,323.1225,0.03289151191711426,3061,21700
onehund_sha,Acer Capillipes,2,0.174910306930542,0,9572,418,6485,347,9572.0,480.35625,0.18766260147094727,13856,32897
onehund_sha,Acer Capillipes,3,0.2015728950500488,0,10927,563,7840,524,10022.577777777778,1669.9729166666666,0.21432995796203613,14529,2796417
onehund_sha,Acer Capillipes,5,0.2076685428619384,0,11439,1075,8352,735,10960.41888888889,6478.0878125,0.22611427307128906,15374,8987138113
pc3,2,2,0.146829605102539,0,8001,593,3304,375,8001.0,742.6125,0.16210150718688965,12626,8002
pc3,2,3,0.2014808654785156,0,11052,1875,6299,474,10173.8,3820.95,0.1750326156616211,13821,333502
pc3,2,5,0.4510142803192138,0,17270,6683,12507,516,14523.705,16904.475,0.1877915859222412,14607,254565277
Marketing_EoSL_,9,2,0.0767419338226318,0,2631,318,768,253,2631.0,306.9,0.1008462905883789,7175,2851
Marketing_EoSL_,9,3,0.107414960861206,0,3622,519,1622,394,2957.6,740.55,0.11895322799682617,8310,70376
Marketing_EoSL_,9,5,0.1173775196075439,0,3991,715,1991,454,3461.64,2034.24,0.1239631175994873,8628,18545216
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,2,0.044191837310791,0,301,251,182,148,301.0,249.9,0.06929230690002441,2325,326
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,3,0.0935797691345214,0,1356,436,990,198,1388.8,464.8,0.10993146896362305,4127,2626
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,5,0.0974419116973877,0,1356,436,990,198,1464.7166666666667,493.85,0.11933445930480957,4660,68406
wpbc,R,2,0.1180396080017089,0,8646,1005,3905,342,8646.0,1360.7625,0.1404578685760498,13131,8647
wpbc,R,3,0.2052536010742187,0,11658,1418,6798,406,16393.922222222223,3067.85625,0.16971564292907715,15684,374792
wpbc,R,5,0.2232019901275634,0,12385,1911,7524,461,21194.671944444446,19646.056354166667,0.1769108772277832,16414,309694088
volcanoes-a3,4,2,0.0162491798400878,0,67,41,25,25,67.0,40.21875,0.015485763549804688,1012,79
volcanoes-a3,4,3,0.0067286491394042,0,89,60,44,44,97.49444444444444,65.51875,0.0218045711517334,1494,299
volcanoes-a3,4,5,0.0067801475524902,0,89,60,44,44,91.96388888888889,58.25416666666667,0.02138042449951172,1459,299
winsconsin,4,2,0.0104267597198486,0,253,134,158,131,253.0,143.6875,0.03032064437866211,2122,254
winsconsin,4,3,0.0172767639160156,0,641,191,533,239,360.6777777777778,155.87916666666666,0.03769397735595703,2657,1794
winsconsin,4,5,0.0177700519561767,0,677,205,569,255,371.6044444444444,147.33125,0.041634559631347656,2873,35443
optical,5,2,0.4568400382995605,0,14373,1005,5982,484,14373.0,1270.66875,0.24326705932617188,16977,15754
optical,5,3,0.775986909866333,0,23655,5488,14426,770,23621.994444444445,17005.977083333335,0.28722500801086426,19066,924354
optical,5,5,11.541383028030396,0,129567,93602,112821,1194,212851.01277777777,397924.77697916667,0.3196146488189697,20946,1407982314
NormalDist_Random-Synthetic__2_12_5886_,0,2,0.050896406173706,0,1485,1045,701,271,1485.0,1029.375,0.08332467079162598,5354,1486
NormalDist_Random-Synthetic__2_12_5886_,0,3,0.3384387493133545,0,12668,6440,6367,357,14762.25,8019.9,0.1299583911895752,9082,26290
NormalDist_Random-Synthetic__2_12_5886_,0,5,3.973298311233521,0,55498,18171,30427,359,62591.025,25921.29375,0.15712714195251465,11089,3505051
horse_colic_lesion,1,2,0.0388696193695068,0,2485,1187,0,0,2485.0,1143.1875,0.059302330017089844,6970,2486
horse_colic_lesion,1,3,0.2187526226043701,0,11596,9807,0,0,12090.944444444445,10085.979166666666,0.08613276481628418,10073,57226
horse_colic_lesion,1,5,42.367515325546265,0,211729,209938,0,0,172880.28333333333,203149.49375,0.12046599388122559,14013,13077135
contraceptive,3,2,0.0154788494110107,0,465,329,195,158,465.0,342.75,0.03918647766113281,2930,466
contraceptive,3,3,0.0463848114013671,0,2163,886,1147,290,1613.9166666666667,1014.5,0.059119224548339844,4520,4526
contraceptive,3,5,0.0746443271636962,0,3133,1494,1902,338,2503.5416666666665,1938.828125,0.06887245178222656,5287,174437
heart_switzerland,1,2,0.0124852657318115,0,440,296,179,52,440.0,281.84375,0.030625343322753906,2834,596
heart_switzerland,1,3,0.0311396121978759,0,1725,678,1031,119,1979.8999999999999,1393.99375,0.04829764366149902,4556,6580
heart_switzerland,1,5,0.048635721206665,0,2598,1147,1884,195,7637.783888888889,7605.162395833333,0.06610488891601562,6424,331212
saheart,1,2,0.0158500671386718,0,595,396,291,194,595.0,418.2,0.04275965690612793,3334,596
saheart,1,3,0.048619270324707,0,2727,524,1813,244,2938.7333333333336,584.4458333333333,0.06274151802062988,5354,6580
saheart,1,5,0.04945969581604,0,2762,532,1848,247,2521.4305555555557,459.8145833333333,0.06359338760375977,5436,331212
analcatdata_boxing2,2,2,0.0093514919281005,0,301,115,89,16,301.0,112.2,0.022393465042114258,2325,326
analcatdata_boxing2,2,3,0.0104479789733886,0,362,176,150,16,348.0,169.1,0.02811145782470703,2920,2626
analcatdata_boxing2,2,5,0.0110580921173095,0,362,176,150,16,363.4,187.6,0.028638124465942383,2982,2626
analcatdata_lawsuit,2,2,0.0056021213531494,0,50,33,22,21,50.0,32.34375,0.01192927360534668,814,106
analcatdata_lawsuit,2,3,0.0059595108032226,0,76,56,44,32,76.8,56.2875,0.01762223243713379,1262,470
analcatdata_lawsuit,2,5,0.006603717803955,0,83,63,51,33,82.28125,61.2984375,0.019709348678588867,1408,1471
pc1_req,2,2,0.0083012580871582,0,172,132,71,49,172.0,133.5375,0.020444869995117188,1719,191
pc1_req,2,3,0.0146896839141845,0,550,373,277,148,502.25,384.975,0.03250479698181152,2677,1160
pc1_req,2,5,0.0274770259857177,0,1124,799,609,236,1031.38,904.168125,0.04438614845275879,3626,16664
robot1,collision,2,0.0118966102600097,0,328,202,171,139,328.0,198.28125,0.03389549255371094,2428,407
robot1,collision,3,0.0235650539398193,0,987,293,706,214,704.0416666666666,261.9270833333333,0.0466465950012207,3410,3683
robot1,collision,5,0.0243575572967529,0,1026,307,745,223,823.8958333333333,324.9244791666667,0.052497148513793945,3814,122438
credit-g,1,2,0.0584108829498291,0,3240,823,1502,251,3240.0,1009.5,0.09320259094238281,7980,3241
credit-g,1,3,0.1566839218139648,0,8431,2152,5064,359,9254.222222222223,3979.6666666666665,0.11973810195922852,10133,85401
credit-g,1,5,0.3214912414550781,0,11983,4180,7850,435,13533.655555555555,23010.566666666666,0.13169121742248535,11015,25706997
lsvt,1,2,4.449085712432861,0,285128,1325,219940,476,285128.0,6361.875,0.7915139198303223,76547,778129
lsvt,1,3,4.473705053329468,0,286637,1614,221449,514,301824.9111111111,80945.04166666667,1.0615973472595215,78101,323183744
lsvt,1,5,4.4026360511779785,0,286838,1787,221650,516,290914.32166666666,9644871.662291666,1.0751938819885254,79396,25027252491488
acute-inflammations,2,2,0.0060505867004394,0,69,54,43,42,69.0,53.7625,0.018815279006958008,1014,106
acute-inflammations,2,3,0.0074021816253662,0,150,135,122,97,157.55,133.21458333333334,0.024951696395874023,1691,470
acute-inflammations,2,5,0.0093564987182617,0,241,182,213,132,168.3788888888889,137.53666666666666,0.03466200828552246,2073,3473
cardio10,8,2,0.0355505943298339,0,1394,200,632,290,1394.0,225.55,0.06991457939147949,5168,2347
cardio10,8,3,0.0489311218261718,0,2063,419,1297,497,1549.7111111111112,413.4,0.08013558387756348,5689,52463
cardio10,8,5,0.0673649311065673,0,2604,791,1838,626,1981.2822222222221,1611.1712499999999,0.08958792686462402,6276,11290976
phishing,-1,2,0.1355764865875244,0,2279,740,1169,347,2279.0,749.98125,0.12596774101257324,6668,2347
phishing,-1,3,0.4927248954772949,0,8776,2184,5692,577,4832.816666666667,2807.0208333333335,0.15265440940856934,8117,52463
phishing,-1,5,1.989484786987305,0,25038,16573,18507,646,25550.147222222222,49535.605520833335,0.17748284339904785,9684,11290976
prnn_synth,1,2,0.004962682723999,0,36,22,12,9,36.0,21.6,0.012521743774414062,708,37
prnn_synth,1,3,0.0048964023590087,0,36,22,12,9,36.0,22.15,0.009673833847045898,708,37
prnn_synth,1,5,0.0048649311065673,0,36,22,12,9,36.0,22.5,0.009632349014282227,708,37
mice,t-SC-s,2,0.6493313312530518,0,39654,508,19006,538,39654.0,1016.86875,0.3186361789703369,28314,49456
mice,t-SC-s,3,0.6505703926086426,0,40250,586,19602,712,39739.86111111111,1444.8083333333334,0.34983038902282715,28723,5160120
mice,t-SC-s,5,0.657135009765625,0,40316,630,19668,759,39782.71361111111,4203.555104166667,0.359635591506958,29325,25038470058
U_LVL0_Uninteresting_Non-Random-Synthetic__2_4_62500_,0,2,0.0621936321258544,0,210,170,0,0,210.0,170.0,0.07635354995727539,1920,211
U_LVL0_Uninteresting_Non-Random-Synthetic__2_4_62500_,0,3,0.1034688949584961,0,710,670,0,0,710.0,670.0,0.11030149459838867,3320,1351
U_LVL0_Uninteresting_Non-Random-Synthetic__2_4_62500_,0,5,0.1530869007110595,0,1335,1295,0,0,1335.0,1295.0,0.13158106803894043,4220,6196
grammatical_a4,1,2,0.4521453380584717,0,20905,9582,20070,757,20905.0,8196.3125,0.3663802146911621,21004,725411
